,Baths,Beds,House size,Location,PriceR
10050,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10068,1.0,1.0,100000.0,"Piliyandala,  Colombo",4500000.0
10069,3.0,9.0,200000.0,"Piliyandala,  Colombo",33000000.0
10081,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
10082,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10083,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10099,3.0,5.0,180000.0,"Piliyandala,  Colombo",40000000.0
10113,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
10115,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10148,1.0,3.0,700.0,"Piliyandala,  Colombo",7200000.0
10149,1.0,3.0,700.0,"Piliyandala,  Colombo",7200000.0
10156,2.0,1.0,100000.0,"Piliyandala,  Colombo",9000000.0
10170,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
10192,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
10193,5.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
10207,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
10219,5.0,5.0,350000.0,"Piliyandala,  Colombo",36700000.0
10243,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10260,1.0,2.0,900.0,"Piliyandala,  Colombo",6500000.0
10275,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
10280,4.0,5.0,259500.0,"Piliyandala,  Colombo",28500000.0
10296,4.0,5.0,320000.0,"Piliyandala,  Colombo",32500000.0
10312,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
10341,1.0,2.0,950.0,"Piliyandala,  Colombo",6500000.0
10348,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10384,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10393,5.0,5.0,255800.0,"Piliyandala,  Colombo",28500000.0
10420,1.0,2.0,800.0,"Piliyandala,  Colombo",4500000.0
10425,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10429,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10475,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
10496,3.0,5.0,200000.0,"Piliyandala,  Colombo",23500000.0
10506,1.0,2.0,800.0,"Piliyandala,  Colombo",3700000.0
10511,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
10516,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10524,1.0,2.0,900.0,"Piliyandala,  Colombo",5800000.0
10538,4.0,5.0,312000.0,"Piliyandala,  Colombo",33500000.0
10560,4.0,5.0,230000.0,"Piliyandala,  Colombo",38000000.0
10561,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10570,2.0,4.0,200000.0,"Piliyandala,  Colombo",39000000.0
10572,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10624,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10626,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10638,4.0,5.0,350000.0,"Piliyandala,  Colombo",39000000.0
10668,4.0,5.0,450000.0,"Piliyandala,  Colombo",55000000.0
10679,4.0,5.0,380000.0,"Piliyandala,  Colombo",47500000.0
10694,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10699,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10723,4.0,5.0,314200.0,"Piliyandala,  Colombo",40000000.0
10727,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10731,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10758,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10787,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10798,4.0,5.0,280000.0,"Piliyandala,  Colombo",28500000.0
10803,4.0,5.0,265800.0,"Piliyandala,  Colombo",28500000.0
10844,4.0,5.0,259600.0,"Piliyandala,  Colombo",28500000.0
10856,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10859,6.0,6.0,550000.0,"Piliyandala,  Colombo",170000000.0
10862,4.0,5.0,264100.0,"Piliyandala,  Colombo",28500000.0
10867,4.0,5.0,301200.0,"Piliyandala,  Colombo",33500000.0
10870,4.0,5.0,263200.0,"Piliyandala,  Colombo",28500000.0
10872,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10880,4.0,5.0,265800.0,"Piliyandala,  Colombo",28500000.0
10895,4.0,6.0,340000.0,"Piliyandala,  Colombo",36000000.0
10921,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10940,1.0,2.0,900.0,"Piliyandala,  Colombo",8000000.0
10949,3.0,5.0,375000.0,"Piliyandala,  Colombo",45000000.0
10953,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
10973,2.0,5.0,200000.0,"Piliyandala,  Colombo",26000000.0
10976,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
10988,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11027,4.0,4.0,300000.0,"Piliyandala,  Colombo",58500000.0
11031,4.0,6.0,340000.0,"Piliyandala,  Colombo",36000000.0
11033,1.0,1.0,800.0,"Piliyandala,  Colombo",5500000.0
11034,1.0,4.0,180000.0,"Piliyandala,  Colombo",35500000.0
11035,1.0,3.0,800.0,"Piliyandala,  Colombo",7200000.0
11039,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11045,4.0,5.0,290000.0,"Piliyandala,  Colombo",36000000.0
11075,3.0,5.0,230000.0,"Piliyandala,  Colombo",25000000.0
11076,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11106,1.0,4.0,180000.0,"Piliyandala,  Colombo",35500000.0
11107,1.0,3.0,800.0,"Piliyandala,  Colombo",7200000.0
11138,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11142,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11176,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11223,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11261,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11264,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11284,4.0,5.0,265000.0,"Piliyandala,  Colombo",28500000.0
11296,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11306,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11323,4.0,5.0,500000.0,"Piliyandala,  Colombo",170000000.0
11335,1.0,1.0,900.0,"Piliyandala,  Colombo",9200000.0
11337,2.0,4.0,250000.0,"Piliyandala,  Colombo",40000000.0
11342,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11364,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11379,4.0,5.0,314200.0,"Piliyandala,  Colombo",33500000.0
11407,5.0,6.0,450000.0,"Piliyandala,  Colombo",55000000.0
11409,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11415,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11420,4.0,4.0,314500.0,"Piliyandala,  Colombo",345000000.0
11427,5.0,6.0,340000.0,"Piliyandala,  Colombo",36000000.0
11435,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11445,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11456,1.0,2.0,900.0,"Piliyandala,  Colombo",7000000.0
11466,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11472,5.0,8.0,504600.0,"Piliyandala,  Colombo",42500000.0
11489,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11527,4.0,5.0,325000.0,"Piliyandala,  Colombo",40000000.0
11533,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11534,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
11549,4.0,5.0,314200.0,"Piliyandala,  Colombo",33500000.0
11568,4.0,6.0,340000.0,"Piliyandala,  Colombo",36000000.0
11574,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11581,2.0,5.0,200000.0,"Piliyandala,  Colombo",32000000.0
11583,4.0,4.0,354200.0,"Piliyandala,  Colombo",305000000.0
11613,2.0,5.0,270000.0,"Piliyandala,  Colombo",30000000.0
11617,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11630,4.0,5.0,314500.0,"Piliyandala,  Colombo",40000000.0
11632,4.0,5.0,298500.0,"Piliyandala,  Colombo",38000000.0
11634,4.0,5.0,287400.0,"Piliyandala,  Colombo",29000000.0
11651,4.0,5.0,314500.0,"Piliyandala,  Colombo",36700000.0
11658,1.0,1.0,180000.0,"Piliyandala,  Colombo",8000000.0
11664,4.0,5.0,300000.0,"Piliyandala,  Colombo",36000000.0
11669,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11675,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11693,4.0,5.0,314500.0,"Piliyandala,  Colombo",40000000.0
11694,4.0,5.0,341500.0,"Piliyandala,  Colombo",36700000.0
11705,4.0,5.0,314500.0,"Piliyandala,  Colombo",38000000.0
11715,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11730,4.0,5.0,325000.0,"Piliyandala,  Colombo",37000000.0
11736,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11744,4.0,5.0,312000.0,"Piliyandala,  Colombo",40000000.0
11748,4.0,5.0,274500.0,"Piliyandala,  Colombo",36700000.0
11756,4.0,5.0,285400.0,"Piliyandala,  Colombo",38000000.0
11789,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11793,4.0,5.0,287400.0,"Piliyandala,  Colombo",29000000.0
11799,4.0,5.0,314200.0,"Piliyandala,  Colombo",40000000.0
11822,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11824,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11845,4.0,5.0,341200.0,"Piliyandala,  Colombo",335000000.0
11846,5.0,5.0,345200.0,"Piliyandala,  Colombo",36700000.0
11871,5.0,5.0,450000.0,"Piliyandala,  Colombo",46500000.0
11880,4.0,4.0,230000.0,"Piliyandala,  Colombo",215000000.0
11930,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
11937,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
11967,4.0,5.0,301200.0,"Piliyandala,  Colombo",33500000.0
11985,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
11991,1.0,1.0,800.0,"Piliyandala,  Colombo",6000000.0
12001,5.0,5.0,450000.0,"Piliyandala,  Colombo",46500000.0
12011,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12012,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12027,4.0,5.0,300000.0,"Piliyandala,  Colombo",42000000.0
12033,4.0,5.0,562500.0,"Piliyandala,  Colombo",170000000.0
12035,4.0,6.0,340000.0,"Piliyandala,  Colombo",36000000.0
12041,3.0,4.0,290000.0,"Piliyandala,  Colombo",248000000.0
12042,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12054,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12055,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12059,1.0,1.0,954.0,"Piliyandala,  Colombo",7000000.0
12066,4.0,5.0,360000.0,"Piliyandala,  Colombo",36000000.0
12083,5.0,5.0,400000.0,"Piliyandala,  Colombo",46500000.0
12092,2.0,5.0,200000.0,"Piliyandala,  Colombo",26000000.0
12101,4.0,4.0,166400.0,"Piliyandala,  Colombo",36000000.0
12102,2.0,1.0,100000.0,"Piliyandala,  Colombo",7900000.0
12108,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12112,1.0,1.0,920.0,"Piliyandala,  Colombo",7000000.0
12116,5.0,5.0,450000.0,"Piliyandala,  Colombo",46500000.0
12119,5.0,5.0,440000.0,"Piliyandala,  Colombo",46500000.0
12123,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12138,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12141,5.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12163,5.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12168,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12182,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12190,5.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12191,5.0,4.0,196000.0,"Piliyandala,  Colombo",31500000.0
12192,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12195,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12217,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12225,8.0,8.0,1000000.0,"Piliyandala,  Colombo",190000000.0
12230,4.0,6.0,250000.0,"Piliyandala,  Colombo",28000000.0
12232,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12237,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12246,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12248,1.0,1.0,100000.0,"Piliyandala,  Colombo",4300000.0
12249,3.0,9.0,200000.0,"Piliyandala,  Colombo",33000000.0
12253,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12254,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12255,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12269,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12271,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12283,2.0,1.0,100000.0,"Piliyandala,  Colombo",7900000.0
12290,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12294,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12295,5.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12298,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12317,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12325,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12334,3.0,5.0,270000.0,"Piliyandala,  Colombo",27000000.0
12349,1.0,2.0,950.0,"Piliyandala,  Colombo",6200000.0
12354,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12367,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12375,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12379,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12392,4.0,6.0,300000.0,"Piliyandala,  Colombo",48500000.0
12399,3.0,5.0,200000.0,"Piliyandala,  Colombo",23500000.0
12403,4.0,5.0,230000.0,"Piliyandala,  Colombo",27500000.0
12406,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12412,1.0,2.0,900.0,"Piliyandala,  Colombo",5800000.0
12417,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12420,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12435,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12437,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12459,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12464,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12469,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12472,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12486,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12503,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12506,3.0,6.0,400000.0,"Piliyandala,  Colombo",45000000.0
12511,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12513,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12530,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12536,1.0,2.0,900.0,"Piliyandala,  Colombo",8000000.0
12540,3.0,5.0,375000.0,"Piliyandala,  Colombo",45000000.0
12543,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12547,4.0,5.0,300000.0,"Piliyandala,  Colombo",40000000.0
12555,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12564,4.0,4.0,300000.0,"Piliyandala,  Colombo",58500000.0
12567,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12570,4.0,5.0,290000.0,"Piliyandala,  Colombo",36000000.0
12579,4.0,5.0,250000.0,"Piliyandala,  Colombo",28500000.0
12583,2.0,4.0,190000.0,"Ragama,  Gampaha",49000000.0
12587,2.0,3.0,220000.0,"Ragama,  Gampaha",17300000.0
12589,1.0,3.0,120000.0,"Ragama,  Gampaha",89000000.0
12590,3.0,7.0,270000.0,"Ragama,  Gampaha",32000000.0
12594,3.0,3.0,230000.0,"Ragama,  Gampaha",17000000.0
12596,1.0,2.0,127500.0,"Ragama,  Gampaha",7500000.0
12597,2.0,3.0,125000.0,"Ragama,  Gampaha",130000000.0
12602,2.0,3.0,124000.0,"Ragama,  Gampaha",12000000.0
12603,1.0,3.0,150000.0,"Ragama,  Gampaha",18500000.0
12604,1.0,3.0,120000.0,"Ragama,  Gampaha",8900000.0
12606,2.0,5.0,208900.0,"Ragama,  Gampaha",27000000.0
12607,3.0,3.0,130000.0,"Ragama,  Gampaha",11500000.0
12609,1.0,1.0,180000.0,"Ragama,  Gampaha",6700000.0
12613,3.0,7.0,270000.0,"Ragama,  Gampaha",32000000.0
12614,3.0,3.0,230000.0,"Ragama,  Gampaha",17000000.0
12618,2.0,3.0,216000.0,"Ragama,  Gampaha",18500000.0
12622,2.0,3.0,220000.0,"Ragama,  Gampaha",16500000.0
12623,1.0,3.0,119819.0,"Ragama,  Gampaha",8000000.0
12628,2.0,3.0,220000.0,"Ragama,  Gampaha",17300000.0
12629,4.0,7.0,250000.0,"Ragama,  Gampaha",23000000.0
12630,4.0,4.0,320000.0,"Ragama,  Gampaha",65000000.0
12631,1.0,2.0,115000.0,"Ragama,  Gampaha",6500000.0
12635,1.0,3.0,150000.0,"Ragama,  Gampaha",10900000.0
12643,1.0,3.0,125000.0,"Ragama,  Gampaha",9000000.0
12645,2.0,5.0,160000.0,"Ragama,  Gampaha",46000000.0
12646,2.0,2.0,125000.0,"Ragama,  Gampaha",9500000.0
12647,2.0,2.0,150000.0,"Ragama,  Gampaha",9000000.0
12649,1.0,2.0,100000.0,"Ragama,  Gampaha",8500000.0
12653,1.0,1.0,140000.0,"Ragama,  Gampaha",7000000.0
12654,2.0,2.0,140000.0,"Ragama,  Gampaha",9200000.0
12656,2.0,4.0,190000.0,"Ragama,  Gampaha",47500000.0
12657,1.0,2.0,127500.0,"Ragama,  Gampaha",7500000.0
12661,1.0,3.0,119819.0,"Ragama,  Gampaha",8000000.0
12663,1.0,2.0,950.0,"Rajagiriya,  Colombo",6500000.0
12664,3.0,5.0,265000.0,"Rajagiriya,  Colombo",45000000.0
12668,8.0,10.0,500000.0,"Rajagiriya,  Colombo",50000000.0
12669,3.0,5.0,265000.0,"Rajagiriya,  Colombo",45000000.0
12672,3.0,5.0,320000.0,"Rajagiriya,  Colombo",48000000.0
12674,3.0,5.0,180000.0,"Rajagiriya,  Colombo",46000000.0
12677,4.0,5.0,250000.0,"Rajagiriya,  Colombo",40000000.0
12680,7.0,10.0,850000.0,"Rajagiriya,  Colombo",64000000.0
12681,3.0,8.0,500000.0,"Rajagiriya,  Colombo",150000000.0
12685,3.0,5.0,210000.0,"Rajagiriya,  Colombo",48000000.0
12691,7.0,5.0,500000.0,"Rajagiriya,  Colombo",145000000.0
12693,4.0,4.0,450000.0,"Rajagiriya,  Colombo",100000000.0
12694,4.0,5.0,300000.0,"Rajagiriya,  Colombo",56000000.0
12695,7.0,10.0,850000.0,"Rajagiriya,  Colombo",64000000.0
12696,2.0,4.0,200000.0,"Rajagiriya,  Colombo",55000000.0
12697,4.0,5.0,300000.0,"Rajagiriya,  Colombo",56000000.0
12699,8.0,10.0,800000.0,"Rajagiriya,  Colombo",90000000.0
12700,4.0,5.0,300000.0,"Rajagiriya,  Colombo",56000000.0
12702,3.0,5.0,320000.0,"Rajagiriya,  Colombo",48000000.0
12707,4.0,6.0,150000.0,"Rajagiriya,  Colombo",45000000.0
12708,2.0,4.0,150000.0,"Rajagiriya,  Colombo",36000000.0
12710,3.0,5.0,270000.0,"Rajagiriya,  Colombo",45000000.0
12717,3.0,5.0,320000.0,"Rajagiriya,  Colombo",48000000.0
12720,3.0,5.0,270000.0,"Rajagiriya,  Colombo",45000000.0
12721,4.0,5.0,350000.0,"Rajagiriya,  Colombo",60000000.0
12726,4.0,4.0,450000.0,"Rajagiriya,  Colombo",100000000.0
12728,3.0,5.0,265000.0,"Rajagiriya,  Colombo",45000000.0
12729,4.0,6.0,323600.0,"Rajagiriya,  Colombo",65000000.0
12730,2.0,5.0,400000.0,"Rajagiriya,  Colombo",66000000.0
12732,1.0,2.0,112000.0,"Rajagiriya,  Colombo",12870000.0
12733,1.0,2.0,130000.0,"Rajagiriya,  Colombo",13500000.0
12736,4.0,4.0,1215000.0,"Rajagiriya,  Colombo",450000000.0
12737,4.0,5.0,360000.0,"Rajagiriya,  Colombo",110000000.0
12742,4.0,5.0,300000.0,"Rajagiriya,  Colombo",56000000.0
12743,2.0,4.0,200000.0,"Rajagiriya,  Colombo",55000000.0
12747,3.0,5.0,265000.0,"Rajagiriya,  Colombo",45000000.0
12748,3.0,5.0,180000.0,"Rajagiriya,  Colombo",46000000.0
12750,7.0,10.0,850000.0,"Rajagiriya,  Colombo",64000000.0
12752,7.0,10.0,850000.0,"Rajagiriya,  Colombo",64000000.0
12753,4.0,6.0,150000.0,"Rajagiriya,  Colombo",45000000.0
12754,2.0,4.0,150000.0,"Rajagiriya,  Colombo",36000000.0
12757,2.0,2.0,125000.0,"Ratmalana,  Colombo",30000000.0
12759,2.0,3.0,120000.0,"Ratmalana,  Colombo",28500000.0
12765,2.0,3.0,180000.0,"Ratmalana,  Colombo",54000000.0
12767,2.0,2.0,110000.0,"Ratmalana,  Colombo",18000000.0
12769,5.0,9.0,240000.0,"Ratmalana,  Colombo",48000000.0
12770,3.0,4.0,200000.0,"Ratmalana,  Colombo",55000000.0
12772,4.0,5.0,300003.0,"Ratmalana,  Colombo",80000002.0
12774,6.0,5.0,300000.0,"Ratmalana,  Colombo",100000000.0
12775,2.0,3.0,145000.0,"Ratmalana,  Colombo",21500000.0
12777,2.0,2.0,150000.0,"Ratmalana,  Colombo",60000000.0
12778,4.0,4.0,270000.0,"Ratmalana,  Colombo",46000000.0
12781,4.0,4.0,270000.0,"Ratmalana,  Colombo",46000000.0
12783,1.0,2.0,150000.0,"Ratmalana,  Colombo",17500000.0
12786,1.0,2.0,125000.0,"Ratmalana,  Colombo",32000.0
12787,2.0,3.0,120000.0,"Ratmalana,  Colombo",28500000.0
12790,1.0,2.0,120000.0,"Ratmalana,  Colombo",18000000.0
12791,2.0,5.0,380000.0,"Ratmalana,  Colombo",80000000.0
12793,2.0,3.0,150000.0,"Ratmalana,  Colombo",58590000.0
12794,1.0,2.0,250000.0,"Ratmalana,  Colombo",21000000.0
12802,2.0,4.0,175000.0,"Ratmalana,  Colombo",30000000.0
12804,5.0,5.0,500000.0,"Ratmalana,  Colombo",100000000.0
12809,4.0,5.0,400000.0,"Ratmalana,  Colombo",75000000.0
12810,5.0,9.0,240000.0,"Ratmalana,  Colombo",48000000.0
12811,2.0,2.0,150000.0,"Ratmalana,  Colombo",24000000.0
12812,2.0,4.0,400000.0,"Ratmalana,  Colombo",150000000.0
12813,3.0,4.0,275000.0,"Ratmalana,  Colombo",70000000.0
12815,2.0,3.0,150000.0,"Ratmalana,  Colombo",66960000.0
12817,1.0,2.0,100000.0,"Ratmalana,  Colombo",8000000.0
12818,5.0,6.0,410000.0,"Ratmalana,  Colombo",100000000.0
12825,1.0,2.0,125000.0,"Ratmalana,  Colombo",29000.0
12826,1.0,3.0,1200000.0,"Ratnapura City,  Ratnapura",950000.0
12827,2.0,5.0,1000000.0,"Ratnapura City,  Ratnapura",22000000.0
12828,1.0,5.0,180000.0,"Ratnapura City,  Ratnapura",85000000.0
12829,5.0,5.0,400000.0,"Ratnapura City,  Ratnapura",50000000.0
12830,1.0,3.0,150000.0,"Ratnapura City,  Ratnapura",4350000.0
12831,2.0,4.0,140000.0,"Ratnapura City,  Ratnapura",22000000.0
12832,1.0,2.0,200000.0,"Ratnapura City,  Ratnapura",12000000.0
12833,1.0,3.0,272300.0,"Ratnapura City,  Ratnapura",3500000.0
12834,1.0,3.0,200000.0,"Ratnapura City,  Ratnapura",4000000.0
12836,5.0,5.0,400000.0,"Ratnapura City,  Ratnapura",50000000.0
12837,1.0,2.0,100000.0,"Seeduwa,  Gampaha",8500000.0
12840,1.0,1.0,100000.0,"Seeduwa,  Gampaha",3500000.0
12841,2.0,4.0,224800.0,"Seeduwa,  Gampaha",30000000.0
12843,3.0,4.0,250000.0,"Seeduwa,  Gampaha",19800000.0
12844,5.0,5.0,530000.0,"Seeduwa,  Gampaha",55000000.0
12845,4.0,4.0,530000.0,"Seeduwa,  Gampaha",55000000.0
12847,1.0,3.0,195000.0,"Seeduwa,  Gampaha",17500000.0
12848,4.0,4.0,460000.0,"Seeduwa,  Gampaha",55000000.0
12851,4.0,4.0,550000.0,"Seeduwa,  Gampaha",55000000.0
12852,1.0,2.0,120000.0,"Seeduwa,  Gampaha",8500000.0
12854,3.0,5.0,250000.0,"Seeduwa,  Gampaha",30000000.0
12855,2.0,5.0,300000.0,"Seeduwa,  Gampaha",49800000.0
12856,2.0,3.0,120000.0,"Seeduwa,  Gampaha",13000000.0
12857,2.0,5.0,160000.0,"Seeduwa,  Gampaha",16000000.0
12858,3.0,4.0,300000.0,"Seeduwa,  Gampaha",27000000.0
12859,1.0,2.0,100000.0,"Seeduwa,  Gampaha",8000000.0
12861,2.0,4.0,224800.0,"Seeduwa,  Gampaha",32000000.0
12863,4.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12871,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12873,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
12874,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
12875,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
12876,4.0,4.0,550000.0,"Talawatugoda,  Colombo",85000000.0
12877,7.0,6.0,140000.0,"Talawatugoda,  Colombo",170000000.0
12879,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12880,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
12882,3.0,4.0,300000.0,"Talawatugoda,  Colombo",105000000.0
12883,3.0,4.0,300000.0,"Talawatugoda,  Colombo",105000000.0
12889,4.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12890,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
12895,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
12897,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12898,4.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12902,4.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
12905,4.0,4.0,310000.0,"Talawatugoda,  Colombo",43500000.0
12907,4.0,4.0,320000.0,"Talawatugoda,  Colombo",54800000.0
12909,4.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12910,3.0,4.0,400000.0,"Talawatugoda,  Colombo",52000000.0
12911,4.0,4.0,380000.0,"Talawatugoda,  Colombo",79000000.0
